201701_tmmx,201702_tmmx,201703_tmmx,201704_tmmx,201705_tmmx,201706_tmmx,201707_tmmx,201708_tmmx,201709_tmmx,201710_tmmx,201711_tmmx,201712_tmmx,201801_tmmx,201802_tmmx,201803_tmmx,201804_tmmx,201805_tmmx,201806_tmmx,201807_tmmx,201808_tmmx,201809_tmmx,201810_tmmx,201811_tmmx,201812_tmmx,201901_tmmx,201902_tmmx,201903_tmmx,201904_tmmx,201905_tmmx,201906_tmmx,201907_tmmx,201908_tmmx,201909_tmmx,201910_tmmx,201911_tmmx,201912_tmmx,202001_tmmx,202002_tmmx,202003_tmmx,202004_tmmx,202005_tmmx,202006_tmmx,202007_tmmx,202008_tmmx,202009_tmmx,202010_tmmx,202011_tmmx,202012_tmmx,202101_tmmx,202102_tmmx,202103_tmmx,202104_tmmx,202105_tmmx,202106_tmmx,202107_tmmx,202108_tmmx,202109_tmmx,202110_tmmx,202111_tmmx,202112_tmmx,distname,system:index,statename
212.74345315713958,253.16320753129844,308.2737658815505,381.44067308055145,403.65561600401725,386.2043797008085,357.67692869167104,347.53386785406366,348.26881980333366,343.3915025482775,279.59970599395945,233.1902470327861,230.6541995081239,265.0525701914627,330.7673929389058,380.13117168549536,409.6238904316903,397.14016165291855,353.8332100195164,344.67095950041494,338.4355163634452,331.3915025482773,292.5997059939594,224.8415640885736,206.96732747329776,231.7743192344216,288.7995896868601,371.8490946129742,398.0245165530244,402.3344058762359,360.56745322600307,348.6709595004165,348.89811708580856,337.51220843620234,301.2683022742622,208.21256646937795,201.67796002128216,237.4653393041044,287.4746440790822,346.94047872520844,377.8958465956012,381.626847132394,357.061509363431,343.22675138284154,359.17206782876065,332.71255034694116,274.39566271236265,226.3336230922276,204.6901713689602,259.06645523450624,327.4382491912838,364.63795561793626,372.19551806844305,384.89302391480965,363.15263689761406,348.2267513828419,338.16459944651643,334.23579412506746,280.8311409389359,226.32985203009358,West,00000000000000000000,NCT of Delhi
212.42711735229145,250.79664772690913,305.7899947596007,380.30809013690083,401.98147151509215,383.7751423849692,354.1041748407594,345.10715169779235,347.0,340.8781640683017,277.7751321971731,231.5461547554781,230.10996041409985,262.79664772690944,327.78999475960063,377.8809727846091,408.4419697269237,393.35467799998645,350.66518197086833,342.10715169779246,336.0,328.56100713010994,290.7751321971724,223.54614456768246,206.0,228.79664772690924,285.3695303746185,369.67350068485626,397.46347506886514,398.58252265984675,357.12569037049593,346.54614456768275,347.0,333.5610071301101,298.2356405967997,206.98514762536826,201.1099604140995,235.78178516448168,285.8850926112725,344.90248831434616,375.76734644802974,378.2505031592271,354.43619434137855,341.107151697792,357.0,331.1245372130704,273.56764990962347,226.338662280133,204.13146575604074,257.56764990962375,326.0281583092506,365.1221233790888,369.8863736634209,380.57585950474214,359.6866975006058,346.1071516977927,337.0,331.56100713010954,278.68002415770525,225.43618415358287,New Delhi,00000000000000000001,NCT of Delhi
212.71092877254176,252.81369906826066,307.30447918987545,381.4580240803187,403.26622870808444,385.1852184653341,354.28907122745875,345.80651158484494,347.0,341.9153388295197,279.25964455356956,231.63349978689695,230.68203496202815,264.7825922568814,329.0448346363069,378.92754549690454,409.44706283378486,394.3175174159028,351.2579644160793,342.5823509346737,336.2119409370789,328.9191125926384,291.3343801851136,223.95191244693765,205.86456213064918,230.52294770331258,285.72686959833493,369.5723181310323,398.37882971587715,398.71446822727364,357.5229477033128,347.54577731725544,347.290751364948,333.9191125926383,298.2748271852904,206.9531578677892,201.106658945229,236.76604810218825,287.54434242971377,345.969093596872,375.9898117700811,378.8301271208329,354.2203904874818,341.8065115848455,356.6798089154558,331.2188802247417,273.85588201256456,225.31827640487512,204.0270169587183,257.6890667386136,325.0341847566761,365.990103217731,369.948711292182,380.0475348639522,359.99454984009697,346.80651158484557,338.47832535199433,333.43828653283214,279.44581741293376,225.62105881112527,East,00000000000000000002,NCT of Delhi
212.6144417325441,251.40748130556065,305.28461958580937,380.4239188946791,401.8343722421205,383.3797588441137,352.02378772932076,342.2475627552849,344.8850439126128,340.5818530837293,277.4398313844019,231.77510661411512,229.7266809401165,263.4766605820168,327.28605095752556,377.8262357161819,408.71606142389885,392.9992613571358,349.19850854301393,339.20514232356913,333.8775047260383,328.4141807566287,290.02588272454494,223.67829079653606,206.42766780500375,229.2007590394649,285.3435084205285,371.3209622224417,398.9521215882912,400.7307332607202,356.1261033861283,343.43808558111846,344.5604676823353,332.84955239373437,298.0107101410427,206.74226939675677,200.98313597367107,235.91446638365184,285.22958562700825,346.17850486941165,377.28330058069673,379.3254811670493,353.7230661742666,338.2388761636053,355.05391239837576,333.4772615791019,275.25139899367423,228.12408176188123,204.83583469242464,258.7686415699589,327.8605466457712,368.0484165176666,370.6275163729889,381.15314246756776,358.5667816891262,343.225820653999,334.6947388775344,331.12435986892007,279.0875837563731,225.7139407765074,South,00000000000000000003,NCT of Delhi
211.16241340113592,253.09024494930955,306.30754329899383,381.0405621610976,404.0557306599643,385.2010838800734,355.90238330416565,345.06916233948607,346.56248354350464,340.40174426800775,276.4509101496315,231.89377383854793,229.45385195826452,264.8120443486985,328.8035511127555,379.89866714706307,409.26968983354965,395.9479291539922,351.76609016413306,342.1603040386103,337.0248428011378,327.4167399188376,289.0457181199144,223.85532119134533,204.6017792325467,231.4803679699531,286.01364722698344,369.2336082496891,397.13354257059973,399.10924993564026,357.83082518713724,346.3820501944461,347.4674134492638,334.31620098895274,297.160772418122,206.9339278781974,199.8816480072962,237.23058486080092,286.1309784860478,345.46667628217983,376.29238188688385,378.6861305949693,353.8026107828335,340.9196127829694,356.8405697927757,326.88946401772426,268.88349438926093,222.8339412061145,202.74093125240793,257.0850110361774,322.04818138676626,361.3412620277645,370.90570941448965,381.81135198642386,360.36727038005125,345.9196127829694,337.1573033755027,331.14974216490583,276.3896308076165,224.41681972396375,North West,00000000000000000004,NCT of Delhi
212.48018981378115,253.37578586079235,307.8982921364502,382.0730697800605,403.5642346979469,386.30836921690826,357.07446251385886,346.6672740673185,348.51487577870483,344.05059841475685,278.7802225526174,233.98546802612867,229.7965193492021,265.09079135528066,330.59764890827626,380.56056381191934,410.00574384571195,397.1766740812325,353.65349893464526,343.80874348269657,338.48836557031603,332.23966432926454,291.5956123318799,225.35126838521916,207.5061433617296,232.48958605163946,290.1329841445948,374.7668150097274,399.14094597047,405.02121458486204,361.22948881576013,347.7656642496419,349.3406497531422,339.12989493203656,301.3944378457618,208.9014209000489,201.52748813065205,238.50997030948062,287.64857570609314,349.2315267235327,380.8460105107854,384.15795725673433,358.0377947808421,343.05659379866336,360.04564495479383,335.7452830371321,275.1685927835116,228.46827078722765,205.2413503483058,261.4730165219679,330.24607569157394,367.0880145569278,373.84540550763205,387.0967808627691,363.41410541792004,348.05615118509314,337.85537272969697,334.8751857355256,281.42390562119266,227.3191047958064,South West,00000000000000000005,NCT of Delhi
212.6650857221365,252.03992266927625,306.99270335258115,380.39215974941175,402.6798547105805,384.9463685050821,354.3201452894197,345.9675496717493,347.0,341.09996634241674,279.02515368083226,231.98523101155595,230.64390455546967,264.03992266927605,328.9315995166382,377.7734088747744,408.697536050387,394.29896412275286,351.3201452894196,342.98231866019336,336.01768133980715,329.0,291.94636850508226,224.0,206.00291235136277,229.96404984488916,286.2369758176137,368.73639855686105,397.68276706194325,398.90935818716883,357.3201452894193,347.06110383594273,347.06110383594273,334.0,298.94636850508215,207.0,201.56803173108244,236.888177020502,287.5578227323009,344.77340887477436,375.68626688880335,378.9315995166384,354.34132645608634,341.9675496717491,357.0029123513627,330.1240598604463,273.98814336291844,225.94530834227967,204.56803173108264,257.90935818716883,325.84736988202997,364.4625881149405,370.02118116666645,380.89167684736196,360.30246394961296,346.9675496717489,337.1723393399437,332.0787851757497,279.32305764078217,225.3590077958931,Central,00000000000000000006,NCT of Delhi
211.6091816238922,252.55362466723287,306.01596478684684,381.040131120666,403.3038707494682,385.6215240368637,354.44632871137264,345.3395725548855,346.6755381035142,340.28175632265487,278.01089366140855,230.5083105580673,229.98732793747627,264.29865636577404,328.01520597534386,378.3239962953662,409.0,394.67225768271214,350.80503663786254,342.74134299877915,336.0498037163893,327.4277145188676,290.52325438824397,223.38092092290347,204.58020041731078,230.15927287030362,283.99439581619885,368.01924223783226,396.9095987604453,397.28055599853946,356.5045801394655,347.1096849605274,347.3383927366412,332.8059001942956,296.9596914917652,206.38092092290353,199.99466144972166,236.16656702070463,286.0232982990917,345.0408899321685,374.90963812228955,378.01057664535864,353.2067219470374,341.3395725548856,356.0578960401368,327.56405918569396,270.84115219047226,223.2311006933951,202.14137845743696,256.5682523298792,321.1365386947907,362.9295604479369,369.3313298076122,379.92188743389306,358.9517536455782,346.33957255488554,338.04322901564615,331.6701038591713,277.3281177868531,224.3809209229035,North East,00000000000000000007,NCT of Delhi
211.8576701381139,252.45301286742836,305.67841088948563,381.0137769038269,403.4073850331199,384.4051716470215,354.40044095258094,345.18623691739896,346.50864444709646,340.13870317705494,277.2705735308206,230.98239657040617,230.14939328014646,264.4530128674286,327.6784108894858,378.6322721160571,408.9655695897815,394.3077317034738,350.97766587596635,342.3591706637362,336.09270924910726,327.353211255085,289.68650872880994,223.35675743670282,204.67163306165054,230.2800791210905,284.2481844113335,368.1426154523115,396.91684789939956,396.7132073933425,356.5557712693254,346.49022259831895,347.2941363690663,333.1387031770549,296.6273309675237,206.35675743670288,200.3220195464214,236.10118596610093,285.81660674554206,345.0482073140463,375.2795647447547,377.02397090209854,353.3344233126688,341.1862369173989,356.2765329394725,327.226271436694,269.9945444751306,223.44432569634208,202.67877698312424,256.44674597871375,321.1224291057647,362.43464263719085,369.7082768579671,379.49869931531265,359.33442331266974,346.18623691739873,337.7778336241601,331.13870317705454,276.4292159969955,224.39118784692118,North,00000000000000000008,NCT of Delhi
